name,make,model,city,year,fueltype,kilometerdriven,ownernumber,transmission,bodytype,storename,isc24assured,registrationcity,registrationstate,benefits,discountprice,price,url,createdDate
Hyundai Xcent,Hyundai,Xcent,Bangalore,2017,Petrol,18347,2,Manual,Sedan,Hi-South 4 Bengaluru,False,Bengaluru,Karnataka,13898,6000,608000,https://www.cars24.com/buy-used-hyundai-xcent-2017-cars-bangalore-10253396762,2022-10-01
Hyundai i20,Hyundai,I20,Pune,2012,Petrol,53635,1,Manual,Hatchback,Hi-Pune,False,Pune,Maharashtra,13898,6200,465000,https://www.cars24.com/buy-used-hyundai-i20-2012-cars-pune-10651474710,2022-11-11
Maruti Wagon R 1.0,Maruti,Wagon R 1.0,Pune,2016,Petrol,52538,1,Manual,Hatchback,Hi-Pune,False,Karad,Maharashtra,9688,5000,403000,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2016-cars-pune-10604079711,2022-12-07
Maruti Baleno,Maruti,Baleno,Lucknow,2021,Petrol,25901,1,Manual,Hatchback,Lucknow-Pns,False,Lucknow,Uttar Pradesh,9688,36000,742000,https://www.cars24.com/buy-used-maruti-baleno-2021-cars-lucknow-13209799765,2022-10-04
Honda City,Honda,City,New Delhi,2017,Petrol,27740,2,Automatic,Sedan,Hi-South Ex,False,Varanasi,Uttar Pradesh,13898,8900,956000,https://www.cars24.com/buy-used-honda-city-2017-cars-new-delhi-10086176791,2022-10-22
Honda WR-V,Honda,Wr-V,Ahmedabad,2018,Petrol,13134,1,Manual,SUV,Hi-West-Amd,False,Ahmedabad,Gujarat,9688,-7400,737000,https://www.cars24.com/buy-used-honda-wr-v-2018-cars-ahmedabad-11402972792,2022-11-28
Maruti Ciaz,Maruti,Ciaz,Chennai,2020,Petrol,40410,1,Manual,Sedan,Hi-Chennai South 2,False,Chennai,Tamil Nadu,13898,103200,813000,https://www.cars24.com/buy-used-maruti-ciaz-2020-cars-chennai-11386795709,2022-10-09
Maruti S PRESSO,Maruti,S Presso,Mumbai,2021,Petrol + Cng,15144,2,Manual,Hatchback,Mumbai-Pns,False,Kalyan,Maharashtra,9688,5000,544000,https://www.cars24.com/buy-used-maruti-s-presso-2021-cars-mumbai-10369977774,2022-10-22
Maruti Swift,Maruti,Swift,Pune,2017,Petrol,39241,1,Manual,Hatchback,Pune-Pns,False,Pune,Maharashtra,9688,14300,607000,https://www.cars24.com/buy-used-maruti-swift-2017-cars-pune-10645773753,2022-12-04
Hyundai Grand i10,Hyundai,Grand I10,Bangalore,2015,Petrol,44771,1,Manual,Hatchback,Hi-South 4 Bengaluru,False,Bangalore K R Puram,Karnataka,9688,8200,523000,https://www.cars24.com/buy-used-hyundai-grand-i10-2015-cars-bangalore-10215979717,2022-11-09
Honda Brio,Honda,Brio,Chennai,2014,Petrol,74402,2,Manual,Hatchback,Hi-Chennai South,False,Chennai,Tamil Nadu,13898,22000,354000,https://www.cars24.com/buy-used-honda-brio-2014-cars-chennai-11392490702,2022-09-23
Maruti Eeco,Maruti,Eeco,Chennai,2018,Petrol,12643,1,Manual,SUV,Hi-Chennai South,False,Chennai,Tamil Nadu,13898,45950,415399,https://www.cars24.com/buy-used-maruti-eeco-2018-cars-chennai-11387690710,2022-06-15
Maruti New  Wagon-R,Maruti,New  Wagon-R,Noida,2020,Petrol + Cng,50915,1,Manual,Hatchback,New Delhi-Pns,False,Faridabad,Haryana,12188,50400,569000,https://www.cars24.com/buy-used-maruti-new-wagon-r-2020-cars-noida-10042799768,2022-10-09
Maruti Baleno,Maruti,Baleno,New Delhi,2018,Petrol,20177,1,Manual,Hatchback,Hi-Multan Nagar,False,Faridabad,Haryana,9688,34000,589000,https://www.cars24.com/buy-used-maruti-baleno-2018-cars-new-delhi-11095192700,2022-11-04
Maruti Baleno,Maruti,Baleno,Chandigarh,2022,Petrol,27250,1,Manual,Hatchback,Hi-Sector 40 D,False,Chandigarh,Chandigarh,9688,27600,801000,https://www.cars24.com/buy-used-maruti-baleno-2022-cars-chandigarh-11647593742,2022-09-17
Tata TIGOR,Tata,Tigor,Lucknow,2020,Petrol,7274,1,Automatic,Sedan,Lucknow-Pns,False,Lucknow,Uttar Pradesh,12188,55100,730000,https://www.cars24.com/buy-used-tata-tigor-2020-cars-lucknow-13239695717,2022-06-21
Jeep Compass,Jeep,Compass,Chennai,2017,Diesel,47334,1,Manual,Luxury SUV,Hi-Chennai South,False,Chennai,Tamil Nadu,19407,240600,1499000,https://www.cars24.com/buy-used-jeep-compass-2017-cars-chennai-11357590705,2022-09-20
Hyundai Grand i10,Hyundai,Grand I10,Bangalore,2019,Petrol,77360,1,Manual,Hatchback,Hi-South 2 Bengaluru,False,Bengaluru,Karnataka,9688,10700,569000,https://www.cars24.com/buy-used-hyundai-grand-i10-2019-cars-bangalore-10249579716,2022-11-05
Maruti Wagon R 1.0,Maruti,Wagon R 1.0,Kolkata,2015,Petrol,48588,1,Manual,Hatchback,Hi-Kolkata,False,Kolkata,West Bengal,9688,5200,353800,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2015-cars-kolkata-11908471793,2022-10-29
Maruti Baleno,Maruti,Baleno,New Delhi,2016,Petrol,51070,1,Manual,Hatchback,Hi-Multan Nagar,False,New Delhi,Delhi,13898,18200,507000,https://www.cars24.com/buy-used-maruti-baleno-2016-cars-new-delhi-10134094747,2022-09-21
Maruti Alto,Maruti,Alto,Chennai,2012,Petrol,48748,1,Manual,Hatchback,Hi-Chennai,False,Chennai,Tamil Nadu,9688,-38700,250299,https://www.cars24.com/buy-used-maruti-alto-2012-cars-chennai-11388993768,2022-10-09
Hyundai Elite i20,Hyundai,Elite I20,Chennai,2018,Petrol,97729,1,Manual,Hatchback,Hi-Chennai North,False,Chennai,Tamil Nadu,13898,97600,621000,https://www.cars24.com/buy-used-hyundai-elite-i20-2018-cars-chennai-11376298730,2022-08-25
Tata Tiago,Tata,Tiago,Coimbatore,2018,Petrol,51820,1,Manual,Hatchback,Chennai-Pns,False,Chennai,Tamil Nadu,13898,18900,505800,https://www.cars24.com/buy-used-tata-tiago-2018-cars-coimbatore-11357798794,2022-05-20
Volkswagen TAIGUN,Volkswagen,Taigun,Chennai,2022,Petrol,8382,1,,,Chennai-Pns,False,Chennai,Tamil Nadu,9688,76200,1899000,https://www.cars24.com/buy-used-volkswagen-taigun-2022-cars-chennai-11368671754,2022-11-28
Maruti Swift,Maruti,Swift,Chennai,2021,Petrol,13890,1,Manual,Hatchback,Hi-Chennai,False,Sriperumbudur,Tamil Nadu,9688,5000,639000,https://www.cars24.com/buy-used-maruti-swift-2021-cars-chennai-11389778750,2022-11-27
Maruti Ciaz,Maruti,Ciaz,Bangalore,2016,Petrol,95140,1,Automatic,Sedan,Bengaluru-Pns,False,Bengaluru,Karnataka,9688,18700,688000,https://www.cars24.com/buy-used-maruti-ciaz-2016-cars-bangalore-10234676776,2022-11-12
Maruti Alto 800,Maruti,Alto 800,Kolkata,2018,Petrol,70121,1,Manual,Hatchback,Hi-South Kolkata,False,Kolkata,West Bengal,12542,45000,277000,https://www.cars24.com/buy-used-maruti-alto-800-2018-cars-kolkata-11945090727,2022-08-26
Honda WR-V,Honda,Wr-V,Mumbai,2018,Petrol,13168,1,Manual,SUV,Hi-Worli,False,Mumbai,Maharashtra,13898,20800,845000,https://www.cars24.com/buy-used-honda-wr-v-2018-cars-mumbai-10366279792,2022-11-01
Maruti Alto K10,Maruti,Alto K10,New Delhi,2017,Petrol,48441,1,Manual,Hatchback,Hi-South West Delhi,False,Delhi,Delhi,9688,19000,354000,https://www.cars24.com/buy-used-maruti-alto-k10-2017-cars-new-delhi-10080391736,2022-09-10
Maruti S PRESSO,Maruti,S Presso,Bangalore,2019,Petrol,21755,1,Manual,Hatchback,Hi-South 3 Bengaluru,False,Bengaluru,Karnataka,12542,-5500,489000,https://www.cars24.com/buy-used-maruti-s-presso-2019-cars-bangalore-10231994767,2022-09-21
Hyundai Elite i20,Hyundai,Elite I20,Ghaziabad,2014,Petrol,68195,1,Manual,Hatchback,Hi-Ghaziabad,False,Delhi,Delhi,13898,6000,484000,https://www.cars24.com/buy-used-hyundai-elite-i20-2014-cars-ghaziabad-11272394726,2022-11-02
Hyundai Elite i20,Hyundai,Elite I20,Bangalore,2018,Petrol,32322,1,Manual,Hatchback,Hi-South 4 Bengaluru,False,Bengaluru,Karnataka,13898,39500,770200,https://www.cars24.com/buy-used-hyundai-elite-i20-2018-cars-bangalore-10218590723,2022-09-04
Hyundai i10,Hyundai,I10,Gurgaon,2015,Petrol,42204,2,Manual,Hatchback,Hi-Gurgaon New,False,Gurgaon,Haryana,13898,5000,358000,https://www.cars24.com/buy-used-hyundai-i10-2015-cars-gurgaon-10142673772,2022-11-12
Hyundai Elite i20,Hyundai,Elite I20,Chennai,2016,Petrol,38604,2,Manual,Hatchback,Hi-Chennai,False,Chennai,Tamil Nadu,9688,25600,621000,https://www.cars24.com/buy-used-hyundai-elite-i20-2016-cars-chennai-11379270718,2022-11-10
Hyundai Elite i20,Hyundai,Elite I20,New Delhi,2015,Petrol,56564,2,Manual,Hatchback,Hi-North West,False,Delhi,Delhi,13898,-17900,542000,https://www.cars24.com/buy-used-hyundai-elite-i20-2015-cars-new-delhi-10039773799,2022-10-25
Maruti Baleno,Maruti,Baleno,Ahmedabad,2020,Petrol,13556,1,,,Hi-Vastral Ring Road,False,Gandhinagar,Gujarat,13898,-6500,718000,https://www.cars24.com/buy-used-maruti-baleno-2020-cars-ahmedabad-11440173777,2022-11-17
Hyundai Grand i10,Hyundai,Grand I10,Bangalore,2019,Petrol,2126,1,Manual,Hatchback,Hi-North 1 Bengaluru,False,Bengaluru,Karnataka,13898,5000,636000,https://www.cars24.com/buy-used-hyundai-grand-i10-2019-cars-bangalore-10242177774,2022-11-05
Nissan Micra Active,Nissan,Micra Active,Hyderabad,2017,Petrol,69962,1,Manual,Hatchback,Hi-West 3 Hyd,False,Hyderabad,Telangana,13898,-15800,436000,https://www.cars24.com/buy-used-nissan-micra-active-2017-cars-hyderabad-10426494764,2022-10-13
Honda Brio,Honda,Brio,Hyderabad,2012,Petrol,73928,2,Manual,Hatchback,Hi-West Hyd,False,Hyderabad,Telangana,13898,5000,373000,https://www.cars24.com/buy-used-honda-brio-2012-cars-hyderabad-10400090748,2022-10-01
Maruti Celerio,Maruti,Celerio,Ahmedabad,2017,Petrol,94212,1,Manual,Hatchback,Hi-Op-Road,False,Vadodara,Gujarat,12542,-4300,399000,https://www.cars24.com/buy-used-maruti-celerio-2017-cars-ahmedabad-13621890702,2022-10-02
MG HECTOR,Mg,Hector,Lucknow,2020,Petrol,35449,1,Automatic,SUV,Lucknow-Pns,False,Allahabad,Uttar Pradesh,13898,142900,1589000,https://www.cars24.com/buy-used-mg-hector-2020-cars-lucknow-13213596749,2022-09-28
Hyundai Creta,Hyundai,Creta,Bangalore,2017,Petrol,26232,2,Automatic,SUV,Hi-East 2 Bengaluru,False,Bengaluru,Karnataka,9688,80200,1072000,https://www.cars24.com/buy-used-hyundai-creta-2017-cars-bangalore-10214393702,2022-09-24
Datsun Redi Go,Datsun,Redi Go,Ahmedabad,2020,Petrol,10197,1,Automatic,Hatchback,Hi-West-Amd,False,Ahmedabad,Gujarat,12188,45800,442000,https://www.cars24.com/buy-used-datsun-redi-go-2020-cars-ahmedabad-11429399747,2022-08-20
Hyundai Grand i10,Hyundai,Grand I10,Bangalore,2016,Petrol,32881,1,Manual,Hatchback,Hi-North 1 Bengaluru,False,Bengaluru,Karnataka,9688,11400,559000,https://www.cars24.com/buy-used-hyundai-grand-i10-2016-cars-bangalore-10262392701,2022-09-17
Hyundai Grand i10,Hyundai,Grand I10,Nagpur,2015,Petrol,18536,1,Manual,Hatchback,Hi-Panvel,False,Panvel,Maharashtra,13898,-41300,462000,https://www.cars24.com/buy-used-hyundai-grand-i10-2015-cars-nagpur-10397074718,2022-11-28
Honda Jazz,Honda,Jazz,Mumbai,2017,Petrol,47203,1,Automatic,Hatchback,Hi-Panvel,False,Navi Mumbai,Maharashtra,13898,16600,660000,https://www.cars24.com/buy-used-honda-jazz-2017-cars-mumbai-10370778795,2022-11-25
Maruti S PRESSO,Maruti,S Presso,New Delhi,2021,Petrol,12349,1,Manual,Hatchback,Hi-Uttam Nagar Delhi,False,Delhi,Delhi,12542,15300,427000,https://www.cars24.com/buy-used-maruti-s-presso-2021-cars-new-delhi-10079896761,2022-10-15
Hyundai Grand i10,Hyundai,Grand I10,Hyderabad,2018,Petrol,96784,1,Manual,Hatchback,Hyderabad-Pns,False,Hyderabad,Telangana,13898,30100,499000,https://www.cars24.com/buy-used-hyundai-grand-i10-2018-cars-hyderabad-10417097786,2022-07-21
Hyundai NEW SANTRO,Hyundai,New Santro,Faridabad,2019,Petrol,18793,2,Automatic,Hatchback,Hi-Faridabad,False,Faridabad,Haryana,13898,26700,497000,https://www.cars24.com/buy-used-hyundai-new-santro-2019-cars-faridabad-11033176718,2022-11-17
Tata NEXON,Tata,Nexon,Pune,2018,Diesel,40301,2,Automatic,SUV,Hi-Pune,False,Pune,Maharashtra,13898,38600,944000,https://www.cars24.com/buy-used-tata-nexon-2018-cars-pune-10636499704,2022-10-21
Maruti Alto,Maruti,Alto,Pune,2022,Petrol,1498,1,Manual,Hatchback,Pune-Pns,False,Pune,Maharashtra,9688,23800,447000,https://www.cars24.com/buy-used-maruti-alto-2022-cars-pune-10603393743,2022-08-28
Nissan MAGNITE,Nissan,Magnite,Chennai,2021,Petrol,15244,1,,,Hi-Chennai,False,Ranipet,Tamil Nadu,9688,9000,753000,https://www.cars24.com/buy-used-nissan-magnite-2021-cars-chennai-11356772714,2022-12-04
Hyundai Xcent,Hyundai,Xcent,Noida,2014,Petrol,90060,1,Manual,Sedan,Hi-Noida Outer,False,Delhi,Delhi,13898,-15200,394000,https://www.cars24.com/buy-used-hyundai-xcent-2014-cars-noida-10500897797,2022-11-05
Maruti Celerio,Maruti,Celerio,Mumbai,2019,Petrol + Cng,50700,2,Manual,Hatchback,Hi-Panvel,False,Pen,Maharashtra,12542,70100,481000,https://www.cars24.com/buy-used-maruti-celerio-2019-cars-mumbai-10372898783,2022-08-05
Datsun Redi Go,Datsun,Redi Go,Kochi,2019,Petrol,36054,1,Manual,Hatchback,Hi-Kochi East,False,Angamally,Kerala,9688,-11100,310000,https://www.cars24.com/buy-used-datsun-redi-go-2019-cars-kochi-13096973771,2022-11-09
Jeep Compass,Jeep,Compass,Indore,2020,Petrol,14942,1,Automatic,Luxury SUV,Rajendra Nagar,False,Indore,Madhya Pradesh,9688,56600,1952000,https://www.cars24.com/buy-used-jeep-compass-2020-cars-indore-12899592788,2022-07-13
Renault Kwid,Renault,Kwid,Ahmedabad,2019,Petrol,29656,1,Manual,Hatchback,Hi-Vastral Ring Road,False,Ahmedabad,Gujarat,9688,-14700,382000,https://www.cars24.com/buy-used-renault-kwid-2019-cars-ahmedabad-11419773718,2022-11-30
Maruti Alto,Maruti,Alto,Ghaziabad,2019,Petrol,23009,1,Manual,Hatchback,Hi-Raj Nagar Ghaziabad,False,Ghaziabad,Uttar Pradesh,12542,15000,392000,https://www.cars24.com/buy-used-maruti-alto-2019-cars-ghaziabad-11211970791,2022-10-15
Hyundai Grand i10,Hyundai,Grand I10,Nagpur,2017,Petrol,42721,1,Automatic,Hatchback,Khamla Chowk,False,Nagpur,Maharashtra,9688,11400,524000,https://www.cars24.com/buy-used-hyundai-grand-i10-2017-cars-nagpur-12375177794,2022-10-07
Maruti Baleno,Maruti,Baleno,Chennai,2018,Petrol,52121,3,Manual,Hatchback,Hi-Chennai Central,False,Chennai,Tamil Nadu,13898,71900,565000,https://www.cars24.com/buy-used-maruti-baleno-2018-cars-chennai-11385596709,2022-09-15
Maruti S PRESSO,Maruti,S Presso,Kolkata,2020,Petrol,9323,2,Manual,Hatchback,Hi-South Kolkata,False,Barrackpore,West Bengal,9688,67200,437000,https://www.cars24.com/buy-used-maruti-s-presso-2020-cars-kolkata-11986198720,2022-08-27
Maruti Wagon R 1.0,Maruti,Wagon R 1.0,Jaipur,2016,Petrol,88255,1,Manual,Hatchback,Jaipur-Pns,False,Bikaner,Rajasthan,12542,9700,390000,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2016-cars-jaipur-10715172773,2022-10-19
Maruti Alto 800,Maruti,Alto 800,Mumbai,2016,Petrol,34370,2,Manual,Hatchback,Hi-Panvel,False,Mumbai West,Maharashtra,9688,-10700,281000,https://www.cars24.com/buy-used-maruti-alto-800-2016-cars-mumbai-10324772770,2022-11-19
Maruti S PRESSO,Maruti,S Presso,New Delhi,2020,Petrol,17472,1,Manual,Hatchback,Hi-Multan Nagar,False,Delhi,Delhi,12542,11000,446000,https://www.cars24.com/buy-used-maruti-s-presso-2020-cars-new-delhi-10001076719,2022-12-05
Maruti New  Wagon-R,Maruti,New  Wagon-R,Gurgaon,2021,Petrol + Cng,17633,1,Manual,Hatchback,Hero Honda Chowk,False,Gurgaon,Haryana,9688,15600,645000,https://www.cars24.com/buy-used-maruti-new-wagon-r-2021-cars-gurgaon-10124396767,2022-11-25
KIA SONET,Kia,Sonet,Mumbai,2020,Petrol,11846,1,,,Hi-Thane West - Manpada,False,Amravati,Maharashtra,12542,105700,1301000,https://www.cars24.com/buy-used-kia-sonet-2020-cars-mumbai-10383170797,2022-10-21
Maruti IGNIS,Maruti,Ignis,Pune,2018,Petrol,79455,1,Automatic,Hatchback,Pune-Pns,False,Pune,Maharashtra,13898,68000,530000,https://www.cars24.com/buy-used-maruti-ignis-2018-cars-pune-10606498708,2022-09-19
Hyundai GRAND I10 NIOS,Hyundai,Grand I10 Nios,Noida,2019,Petrol,20306,1,Automatic,Hatchback,Hi-East Delhi,False,Delhi,Delhi,13898,-5000,710000,https://www.cars24.com/buy-used-hyundai-grand-i10-nios-2019-cars-noida-10011271794,2022-10-11
Maruti Celerio X,Maruti,Celerio X,Jaipur,2018,Petrol,60649,1,Manual,Hatchback,Jaipur-Pns,False,Dausa,Rajasthan,12542,-3700,490000,https://www.cars24.com/buy-used-maruti-celerio-x-2018-cars-jaipur-10738874798,2022-10-18
Maruti Celerio,Maruti,Celerio,Mumbai,2018,Petrol + Cng,72477,1,Manual,Hatchback,Mumbai-Pns,False,Mumbai,Maharashtra,12542,-35800,478000,https://www.cars24.com/buy-used-maruti-celerio-2018-cars-mumbai-10341076711,2022-11-26
Maruti Swift,Maruti,Swift,Ahmedabad,2021,Petrol,37249,1,,,Ahmedabad-Pns,False,Ahmedabad East,Gujarat,9688,58800,860000,https://www.cars24.com/buy-used-maruti-swift-2021-cars-ahmedabad-11455371795,2022-10-16
Hyundai Grand i10,Hyundai,Grand I10,Chennai,2018,Petrol,31500,1,Manual,Hatchback,Chennai-Pns,False,Chennai,Tamil Nadu,9688,-200,591000,https://www.cars24.com/buy-used-hyundai-grand-i10-2018-cars-chennai-11361578755,2022-12-02
Maruti Wagon R 1.0,Maruti,Wagon R 1.0,Chennai,2017,Petrol,39050,2,Manual,Hatchback,Hi-Chennai North,False,Chennai,Tamil Nadu,12542,55000,405000,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2017-cars-chennai-11321697744,2022-09-14
Maruti Ciaz,Maruti,Ciaz,New Delhi,2019,Petrol,61867,1,Manual,Sedan,Ncr-Avis-Pns,False,New Delhi,Delhi,13898,-19000,841000,https://www.cars24.com/buy-used-maruti-ciaz-2019-cars-new-delhi-10074776772,2022-11-21
Maruti Ciaz,Maruti,Ciaz,Ahmedabad,2020,Petrol,86283,1,Manual,Sedan,Ahmedabad-Pns,False,Anand,Gujarat,13898,46600,950000,https://www.cars24.com/buy-used-maruti-ciaz-2020-cars-ahmedabad-11462970797,2022-10-23
Maruti IGNIS,Maruti,Ignis,Hyderabad,2017,Petrol,86522,1,Manual,Hatchback,Hyderabad-Pns,False,Hyderabad,Telangana,13898,64700,438199,https://www.cars24.com/buy-used-maruti-ignis-2017-cars-hyderabad-10467894713,2022-06-16
Maruti Celerio,Maruti,Celerio,New Delhi,2020,Petrol,28500,1,Automatic,Hatchback,Hi-Uttam Nagar Delhi,False,Delhi,Delhi,9688,20000,534000,https://www.cars24.com/buy-used-maruti-celerio-2020-cars-new-delhi-10052496766,2022-10-18
Hyundai Creta,Hyundai,Creta,Bangalore,2016,Diesel,33800,2,Automatic,SUV,Hi-North 1 Bengaluru,False,Bangalore K R Puram,Karnataka,9688,14200,1168000,https://www.cars24.com/buy-used-hyundai-creta-2016-cars-bangalore-10242490747,2022-09-21
Maruti Ciaz,Maruti,Ciaz,Chennai,2018,Petrol,54390,1,,,Chennai-Pns,False,Chennai,Tamil Nadu,13898,7700,787000,https://www.cars24.com/buy-used-maruti-ciaz-2018-cars-chennai-11368998762,2022-10-11
Maruti Alto K10,Maruti,Alto K10,New Delhi,2012,Petrol,67374,1,Manual,Hatchback,Hi-Gurgaon New,False,Delhi West,Delhi,9688,16000,208000,https://www.cars24.com/buy-used-maruti-alto-k10-2012-cars-new-delhi-10198371799,2022-11-08
Maruti Alto,Maruti,Alto,Bangalore,2019,Petrol,26911,1,Manual,Hatchback,Hi-South 1 Bengaluru,False,Bangalore Central,Karnataka,12542,32000,403000,https://www.cars24.com/buy-used-maruti-alto-2019-cars-bangalore-10221675799,2022-10-13
Maruti Celerio,Maruti,Celerio,Chennai,2017,Petrol,97715,2,Automatic,Hatchback,Chennai-Pns,False,Chennai,Tamil Nadu,12542,33800,426399,https://www.cars24.com/buy-used-maruti-celerio-2017-cars-chennai-11311694745,2022-09-01
Honda Jazz,Honda,Jazz,Ahmedabad,2018,Petrol,24573,1,Manual,Hatchback,Op-Road,False,Vadodara,Gujarat,13898,71100,604000,https://www.cars24.com/buy-used-honda-jazz-2018-cars-ahmedabad-13614290796,2022-05-21
Maruti Alto 800,Maruti,Alto 800,Mumbai,2016,Petrol,13614,1,Manual,Hatchback,Mumbai-Pns,False,Panvel,Maharashtra,9688,14300,291000,https://www.cars24.com/buy-used-maruti-alto-800-2016-cars-mumbai-10340278792,2022-10-29
Maruti Celerio,Maruti,Celerio,Bangalore,2015,Petrol,46601,2,Automatic,Hatchback,Hi-South 3 Bengaluru,False,Bangalore South,Karnataka,9688,-5000,447000,https://www.cars24.com/buy-used-maruti-celerio-2015-cars-bangalore-10294370794,2022-11-09
Honda WR-V,Honda,Wr-V,Chennai,2018,Petrol,38177,2,Manual,SUV,Hi-Chennai,False,Chennai,Tamil Nadu,9688,51200,680000,https://www.cars24.com/buy-used-honda-wr-v-2018-cars-chennai-11355874719,2022-12-02
Maruti IGNIS,Maruti,Ignis,Mumbai,2018,Petrol,65476,1,Manual,Hatchback,Mumbai-Pns,False,Mumbai,Maharashtra,13898,61100,483000,https://www.cars24.com/buy-used-maruti-ignis-2018-cars-mumbai-10319799767,2022-09-25
Hyundai Grand i10,Hyundai,Grand I10,Hyderabad,2017,Petrol,50334,2,Manual,Hatchback,Hi-South Hyd,False,Hyderabad,Telangana,13898,46000,494000,https://www.cars24.com/buy-used-hyundai-grand-i10-2017-cars-hyderabad-10446498721,2022-09-06
Tata Tiago,Tata,Tiago,Faridabad,2022,Petrol + Cng,5752,1,,,Hi-Faridabad,False,Faridabad,Haryana,12188,19850,740699,https://www.cars24.com/buy-used-tata-tiago-2022-cars-faridabad-11041774773,2022-11-07
Maruti Alto 800,Maruti,Alto 800,Ghaziabad,2016,Petrol,22179,1,Manual,Hatchback,Hi-Ghaziabad,False,Delhi,Delhi,12542,5000,281000,https://www.cars24.com/buy-used-maruti-alto-800-2016-cars-ghaziabad-11253393763,2022-10-11
Maruti Alto 800,Maruti,Alto 800,Bangalore,2013,Petrol,26846,1,Manual,Hatchback,Bengaluru-Pns,False,Electronic City,Karnataka,9688,-38400,313000,https://www.cars24.com/buy-used-maruti-alto-800-2013-cars-bangalore-10236799769,2022-10-13
Hyundai Elite i20,Hyundai,Elite I20,Chennai,2016,Diesel,66231,2,Manual,Hatchback,Chennai-Pns,False,Chennai,Tamil Nadu,9688,-10700,643400,https://www.cars24.com/buy-used-hyundai-elite-i20-2016-cars-chennai-11355779717,2022-11-23
Hyundai Creta,Hyundai,Creta,Chennai,2020,Petrol,8193,1,Manual,SUV,Hi-Chennai,False,Chennai,Tamil Nadu,19407,103000,1402000,https://www.cars24.com/buy-used-hyundai-creta-2020-cars-chennai-11374591769,2022-11-01
Honda Brio,Honda,Brio,Coimbatore,2018,Petrol,28876,2,Manual,Hatchback,Hi-Chennai North,False,Chennai,Tamil Nadu,13898,13800,513000,https://www.cars24.com/buy-used-honda-brio-2018-cars-coimbatore-11384496742,2022-09-09
Maruti Dzire,Maruti,Dzire,Mumbai,2018,Diesel,52228,1,Manual,Sedan,Hi-West Mumbai,False,Mira Road,Maharashtra,9688,0,742000,https://www.cars24.com/buy-used-maruti-dzire-2018-cars-mumbai-10314978791,2022-11-05
Tata Hexa,Tata,Hexa,Chennai,2019,Diesel,8053,1,Manual,SUV,Hi-Chennai South,False,Vellore,Tamil Nadu,19407,188400,1690000,https://www.cars24.com/buy-used-tata-hexa-2019-cars-chennai-11381390732,2022-08-07
Maruti Ciaz,Maruti,Ciaz,Gurgaon,2015,Petrol,69839,2,Automatic,Sedan,Hi-Gurgaon New,False,Gurgaon,Haryana,9688,43500,613700,https://www.cars24.com/buy-used-maruti-ciaz-2015-cars-gurgaon-10170871717,2022-11-24
Tata ALTROZ,Tata,Altroz,Pune,2021,Petrol,6346,1,Manual,Hatchback,Pune-Pns,False,Pune,Maharashtra,9688,65700,831000,https://www.cars24.com/buy-used-tata-altroz-2021-cars-pune-10697996706,2022-09-14
Nissan MAGNITE,Nissan,Magnite,Ahmedabad,2021,Petrol,12854,1,Manual,SUV,Ahmedabad-Pns,False,Gandhinagar,Gujarat,12188,-9500,850000,https://www.cars24.com/buy-used-nissan-magnite-2021-cars-ahmedabad-11499176775,2022-11-20
Maruti Wagon R 1.0,Maruti,Wagon R 1.0,Chandigarh,2018,Petrol,71061,1,Manual,Hatchback,Chandigarh-Pns,False,Hisar,Haryana,12542,-1200,411000,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2018-cars-chandigarh-11627494707,2022-09-24
